"ID","condition","correct","rt"
3,2,1,746.445314365991
3,2,1,564.129947624248
3,2,1,624.877044982705
3,2,1,515.214626723694
3,2,1,719.455298564131
3,2,1,693.30238855766
3,2,1,496.492067043514
3,2,1,569.817537469752
3,2,1,477.008938525239
3,2,1,854.415331855271
3,2,1,682.632157195751
3,2,1,735.284730878169
3,2,1,620.444896556165
3,2,1,709.701810355388
3,2,1,975.300254616947
3,2,1,631.268641904149
3,2,1,816.463291165732
3,2,0,910.834951683301
3,2,1,700.512902849577
3,2,1,883.907345581468
3,2,1,725.963564275533
3,2,1,1188.89389394944
3,2,1,586.291176235896
3,2,1,594.36444652773
3,2,1,597.036078603836
3,2,1,614.137902875597
3,2,1,892.346584823489
3,2,1,484.716621231653
3,2,1,733.925033625799
3,2,1,596.675040799379
3,2,1,576.766389367483
3,2,1,602.856836133643
3,2,1,778.746377186261
3,2,1,627.099399710641
3,2,1,656.168440684483
3,2,1,524.770982752874
3,2,1,623.037935428659
3,2,1,901.914738808065
3,2,1,487.930657812569
3,2,1,627.75714490423
3,2,1,793.746810139648
3,2,1,682.703525441601
3,2,1,950.210626514847
3,2,1,807.927645124934
3,2,1,1047.66604417762
3,2,0,603.49970450624
3,2,1,696.659796237246
3,2,1,506.676807683952
3,2,1,1004.11165342188
3,2,1,819.948972823543
3,2,1,846.074238916182
3,2,1,619.306317290416
3,2,1,852.856818192933
3,2,1,578.094697301454
3,2,1,1011.12056623847
3,2,1,658.707459889943
3,2,1,931.346313936426
3,2,1,712.245441348179
3,2,1,849.62914004685
3,2,1,486.616111873032
3,2,1,546.984813850972
3,2,1,597.530349580786
3,2,1,836.003681135053
3,2,1,539.981450960227
3,2,1,665.940656098762
3,2,1,774.716052425369
3,2,1,713.39545384894
3,2,1,640.972749890323
3,2,1,742.414831660377
3,2,0,980.55077632316
3,2,1,655.237991500615
3,2,1,799.741163862894
3,2,0,1270.42802614366
3,2,1,515.133622553615
3,2,1,536.788937160529
3,2,1,1052.76567506684
3,2,1,937.520819544437
3,2,1,1220.32912861054
3,2,1,612.164615838873
3,2,1,690.029306117572
3,2,1,1115.66551178443
3,2,1,479.09353257573
3,2,0,748.793372329336
3,2,1,701.411814155456
3,2,1,630.401660531606
3,2,1,760.238454654815
3,2,1,800.930463500688
3,2,1,852.510575065541
3,2,1,586.564011845049
3,2,1,698.376677079542
3,2,1,474.661911386618
3,2,1,526.72812843081
3,2,0,1018.27059850163
3,2,1,686.26178754631
3,2,1,538.10656418296
3,2,1,676.314560754853
3,2,1,850.952907589873
3,2,1,713.83583965242
3,2,1,784.585062917633
3,2,1,497.042422848547
3,2,0,610.335993282789
3,2,1,791.702895619753
3,2,0,777.535387043045
3,2,1,874.481768411099
3,2,1,837.205344624849
3,2,1,660.113791279361
3,2,1,699.482904610852
3,2,1,707.677386036143
3,2,1,903.001301309632
3,2,1,1090.36585773521
3,2,1,684.401702837877
3,2,1,562.670200053745
3,2,0,1396.87983641768
3,2,1,629.64809708247
3,2,1,747.401247705185
3,2,0,765.606900550567
3,2,1,600.086852275017
3,2,1,555.077830502988
3,2,1,517.008461946552
3,2,1,512.44127880155
3,2,1,868.327533560146
3,2,1,599.120749666915
3,2,1,687.48613587581
3,2,1,580.102197881568
3,2,1,956.222668520624
3,2,1,927.819824757686
3,2,1,824.082615684211
3,2,1,1424.7891782899
3,2,1,525.784383665666
3,2,1,672.757148325149
3,2,1,767.265818958616
3,2,1,628.616790560329
3,2,1,938.47866974675
3,2,1,615.569232387216
3,2,1,710.044271437643
3,2,1,759.050022808871
3,2,1,614.040986810049
3,2,1,540.703025820643
3,2,1,882.242879676142
3,2,1,1137.03706185874
3,2,1,956.297318502732
3,2,1,807.186708782032
3,2,0,613.315238479623
3,2,1,599.716632879806
3,2,1,568.134045303449
3,2,1,753.625037147586
3,2,0,994.248866680336
3,2,1,835.891833780326
3,2,1,544.365612483018
3,2,1,596.348015269378
3,2,1,683.760415930438
3,2,1,637.847326720623
3,2,1,524.738841418129
3,2,1,660.551648134079
3,2,1,521.321228018052
3,2,1,644.652424473793
3,2,1,644.828228998934
3,2,1,813.278466695231
3,2,1,896.538220929368
3,2,1,808.514264789592
3,2,1,501.303297273391
3,2,1,686.036999636755
3,2,1,1033.72405438611
3,2,1,880.418540456751
3,2,1,516.326180069501
3,2,1,684.330558563378
3,2,0,1032.26851778219
3,2,1,1232.58327587611
3,2,1,512.560283930065
3,2,1,654.054823822134
3,2,1,679.980418201798
3,2,1,755.612664219497
3,2,0,731.232163537988
3,2,1,726.666320485282
3,2,1,943.130499987689
3,2,1,759.853371038121
3,2,1,445.952995539243
3,2,1,571.737340158779
3,2,1,642.966263297288
3,2,1,535.247802284935
3,2,1,684.672451654254
3,2,1,830.832105148946
3,2,1,546.187858988294
3,2,1,751.473195326743
3,2,1,663.016158655738
3,2,1,595.763086349671
3,2,1,872.567884297293
3,2,1,529.430086599006
3,2,1,782.411921392234
3,2,1,1397.1523093966
3,2,1,706.982342538972
3,2,1,903.766296024971
3,2,1,730.911903276907
3,2,1,767.102812430858
3,2,1,474.1689524751
3,2,1,655.209765188308
3,2,1,752.45400031478
3,2,1,966.058975184021
3,2,1,735.293925719847
3,2,1,862.792503784532
3,2,1,866.605286181307
3,2,1,880.63486349497
3,2,1,710.740598048026
3,2,1,524.243864551284
3,2,1,600.950214572872
3,2,0,636.942886607216
3,2,1,1131.00717202818
3,2,1,587.410310470141
3,2,1,767.521913397802
3,2,1,638.492199467462
3,2,1,641.283060443534
3,2,1,596.90598131158
3,2,1,598.028129587265
3,2,1,854.108855169766
3,2,1,696.357879517577
3,2,1,928.839793529608
3,2,1,779.308963899138
3,2,1,792.79164043037
3,2,1,554.630027318772
3,2,1,665.365877595444
3,2,1,541.693079416642
3,2,1,716.682252215811
3,2,0,925.36571768603
3,2,1,459.308107178501
3,2,1,733.647786199069
3,2,1,681.427997424043
3,2,1,486.048701701584
3,2,1,458.715113169848
3,2,1,607.874227043248
3,2,1,880.430650067017
3,2,0,572.175916015801
3,2,1,665.741603563208
3,2,1,927.649313622981
3,2,1,474.583865609866
3,2,1,1046.50506900306
3,2,1,582.518246052658
3,2,1,975.718677792439
3,2,1,494.514074937401
3,2,1,565.83951551468
3,2,1,615.682593274367
3,2,1,960.345645834976
3,2,1,615.966984478159
3,2,1,1053.83854227986
3,2,1,533.377473870034
3,2,1,734.938922397959
3,2,0,736.487631642791
3,2,1,1145.61441426399
3,2,1,586.786504144091
3,2,1,605.636914731414
3,2,1,897.24331566473
3,2,1,506.602271285864
3,2,1,658.65704030154
3,2,1,740.839854996188
3,2,1,639.17969668635
3,2,1,679.220787593083
3,2,1,675.83209536802
3,2,1,554.920970071447
3,2,1,635.867942429113
3,2,1,696.163906966609
3,2,1,664.017591569874
3,2,1,904.655083412783
3,2,1,704.497359555633
3,2,1,984.784089692156
3,2,1,1152.30843157875
3,2,1,1367.25634341141
3,2,0,656.695962876825
3,2,1,859.957355920738
3,2,1,629.051291128602
3,2,1,653.040383358887
3,2,1,671.056469888432
3,2,1,827.449513602299
3,2,1,1091.48682647225
3,2,1,644.605987561412
3,2,0,701.529059363845
3,2,1,990.638860839817
3,2,1,673.338605383281
3,2,1,715.150309824594
3,2,1,852.138022377776
3,2,1,884.485708408471
3,2,1,675.930480739362
3,2,1,546.305835132925
3,2,1,749.214990954782
4,1,1,703.323255588268
4,1,1,615.999079755233
4,1,1,444.548470544293
4,1,1,1360.39873092113
4,1,1,463.742223681287
4,1,1,420.323831896256
4,1,1,789.171346928386
4,1,1,668.321040358841
4,1,1,492.322960697411
4,1,1,965.326984954427
4,1,1,758.186321887329
4,1,1,635.673018317687
4,1,1,774.947099488748
4,1,1,606.295201371876
4,1,1,395.892805025228
4,1,1,740.399982893916
4,1,1,532.964973036976
4,1,1,407.361343431105
4,1,1,477.908408026773
4,1,0,784.989087054067
4,1,1,577.224217929424
4,1,1,993.88514494878
4,1,1,495.695195298765
4,1,1,581.032116638537
4,1,1,604.508468525055
4,1,1,508.283386213785
4,1,1,516.391411356453
4,1,0,515.779034816906
4,1,0,469.842259815707
4,1,1,455.398955986395
4,1,1,415.92538160039
4,1,1,509.185517264611
4,1,0,572.530879190097
4,1,1,536.406068738007
4,1,1,663.518861769858
4,1,1,499.717175733999
4,1,1,663.157331465546
4,1,1,910.46116974504
4,1,1,713.587738337357
4,1,1,824.502649016407
4,1,0,657.773865279072
4,1,1,371.346063942121
4,1,1,582.880978202987
4,1,1,419.826443767088
4,1,0,607.487154137461
4,1,1,681.792764460145
4,1,1,644.261766919775
4,1,1,585.499859171204
4,1,1,784.141576205134
4,1,1,679.154008398191
4,1,1,531.886614461848
4,1,1,574.052654625822
4,1,1,479.033041164479
4,1,1,726.394764348954
4,1,1,561.274244582813
4,1,1,693.101531501189
4,1,1,741.931548829296
4,1,1,568.495714190547
4,1,1,404.192254023565
4,1,1,471.070789377458
4,1,1,1012.94563048871
4,1,1,524.546018121656
4,1,1,555.642848313045
4,1,1,637.301376406478
4,1,1,667.038051058959
4,1,1,601.488858869599
4,1,1,600.355931837381
4,1,0,870.097870724994
4,1,1,558.733146887239
4,1,1,378.454703019443
4,1,1,688.681635655377
4,1,1,540.643979961708
4,1,1,653.006470488594
4,1,1,547.988697868623
4,1,1,503.269661421432
4,1,1,648.421098200102
4,1,1,433.97461347197
4,1,1,625.447194438569
4,1,1,541.329427563112
4,1,1,460.415337789396
4,1,1,718.033138575429
4,1,1,712.282526400309
4,1,1,702.625194280934
4,1,1,725.018804101213
4,1,1,505.083927689978
4,1,1,467.457019516893
4,1,0,674.866053934577
4,1,1,643.475032379345
4,1,1,612.463118592447
4,1,1,609.306713076942
4,1,1,562.215365176641
4,1,1,560.586709711487
4,1,1,564.859792391689
4,1,1,635.41980528286
4,1,1,689.409032558803
4,1,1,622.959566476751
4,1,1,535.635405707582
4,1,1,402.616376350334
4,1,1,509.2888564162
4,1,1,571.654103583462
4,1,0,474.109691914609
4,1,1,483.645543769511
4,1,1,812.667442209504
4,1,1,703.493524842158
4,1,0,710.738182537452
4,1,1,451.454805227671
4,1,1,543.275490980406
4,1,1,499.338464088953
4,1,1,475.027991296171
4,1,1,643.506476179291
4,1,1,519.487704516974
4,1,1,423.171904220485
4,1,0,779.843599880086
4,1,1,453.190400549874
4,1,1,518.079652870925
4,1,1,466.398581092553
4,1,1,614.794834915554
4,1,1,379.654002447159
4,1,1,423.078069396876
4,1,1,864.422786978682
4,1,1,549.278390228956
4,1,1,532.672514417394
4,1,1,394.115613001975
4,1,1,596.336740680237
4,1,1,602.038090422362
4,1,1,375.80930936635
4,1,1,515.716973495904
4,1,1,397.692713410598
4,1,1,451.417466360921
4,1,1,453.890378076716
4,1,1,812.592029393439
4,1,1,511.168197263712
4,1,1,418.889663826495
4,1,1,879.457370595192
4,1,1,440.126708309044
4,1,1,470.755408871994
4,1,1,433.676061435653
4,1,1,535.525521495461
4,1,1,962.163168709661
4,1,1,678.661081530885
4,1,1,409.686114534623
4,1,0,557.259285979967
4,1,1,463.487199818347
4,1,1,455.369398530851
4,1,1,902.722384043514
4,1,1,444.49470476555
4,1,1,658.89379861106
4,1,1,571.392176953215
4,1,1,854.459364079623
4,1,1,413.187549281126
4,1,1,428.910165050447
4,1,1,593.204429899981
4,1,1,497.276863751878
4,1,1,466.246712403089
4,1,1,494.430921533027
4,1,1,670.85556359959
4,1,1,367.175152494065
4,1,1,760.611351936403
4,1,1,875.234195786949
4,1,1,481.337087627499
4,1,1,644.206834785178
4,1,1,563.63416940267
4,1,1,626.732013600156
4,1,1,530.149156754556
4,1,1,648.567695219919
4,1,1,441.638112956234
4,1,1,653.191982560013
4,1,1,566.029145270737
4,1,1,809.364785288949
4,1,1,495.971318783366
4,1,1,442.013906235366
4,1,1,418.106037289929
4,1,1,441.80957335874
4,1,1,656.556497093407
4,1,1,708.820558001117
4,1,1,789.050880524007
4,1,1,418.815121925465
4,1,1,694.112898293803
4,1,1,875.795157687625
4,1,1,438.173931703481
4,1,1,530.252072081615
4,1,1,452.25349574292
4,1,0,528.47872061984
4,1,1,635.402835348571
4,1,1,525.45631783927
4,1,1,442.135941698503
4,1,1,919.565110189394
4,1,1,650.706857895732
4,1,1,430.347500739336
4,1,1,715.842158060245
4,1,1,701.760388672465
4,1,1,425.535518775422
4,1,1,378.147574516217
4,1,1,495.753804750168
4,1,1,831.743985215721
4,1,1,720.34981901442
4,1,1,413.948605089992
4,1,1,395.12813591244
4,1,1,606.343275306291
4,1,1,633.96055254286
4,1,1,398.379465357046
4,1,1,689.229471536051
4,1,1,636.19552462178
4,1,1,412.899534447329
4,1,1,451.344324416593
4,1,1,405.046991426562
4,1,1,600.154077802768
4,1,1,622.584731904837
4,1,1,413.133662600748
4,1,1,738.006335396108
4,1,1,473.799837521601
4,1,1,610.014392005295
4,1,0,621.47664853343
4,1,1,611.580348322548
4,1,1,533.599404378181
4,1,1,555.744093586537
4,1,1,598.479754739398
4,1,1,518.155845340582
4,1,1,568.850556990583
4,1,1,516.201574697707
4,1,1,409.539065033059
4,1,1,619.588886938041
4,1,1,468.741666860757
4,1,1,685.697110232075
4,1,1,558.331749702753
4,1,1,516.552324415099
4,1,1,437.003198480144
4,1,1,569.005246217932
4,1,1,848.686947312777
4,1,0,500.9685168538
4,1,1,448.023941272421
4,1,1,548.892748336272
4,1,0,438.243597131033
4,1,1,1191.94136499023
4,1,1,502.110489620501
4,1,1,852.869511933741
4,1,1,525.661448726396
4,1,1,682.054101437635
4,1,1,404.980224106335
4,1,1,628.390991410488
4,1,1,788.250675375962
4,1,1,524.322673391926
4,1,1,603.084182663474
4,1,1,556.415577728901
4,1,1,763.234937598649
4,1,1,558.911977204752
4,1,1,904.176039525932
4,1,1,369.967575732696
4,1,1,593.563701838194
4,1,1,532.808714472916
4,1,1,428.777233329348
4,1,0,1105.38249636385
4,1,1,394.645406601005
4,1,1,762.909987252606
4,1,1,864.466564497581
4,1,1,534.573362293735
4,1,1,427.715852127796
4,1,1,499.963527780133
4,1,1,680.538918463644
4,1,1,546.016688662518
4,1,1,771.981781294859
4,1,1,540.079668219507
4,1,1,524.831876739301
4,1,0,621.99639092936
4,1,0,394.195797259741
4,1,0,545.480405159469
4,1,1,590.416090368869
4,1,1,577.7560964158
4,1,1,402.687897215682
4,1,1,697.859256127216
4,1,1,635.098318901522
4,1,1,571.540502151591
4,1,1,523.73784874099
4,1,1,759.221843343895
4,1,1,591.092042303409
4,1,1,507.340347314694
4,1,1,521.507602751076
4,1,1,677.823989293948
4,1,1,373.835081641303
4,1,1,576.943499174071
4,1,1,524.627834947597
4,1,1,590.188104345349
4,1,1,516.247533428014
4,1,0,548.104226912981
4,1,1,814.912592688978
4,1,1,389.350578584832
4,1,1,579.533455914835
4,1,1,612.731211081063
4,1,1,502.167377476358
4,1,1,603.14065579124
4,1,1,515.950002655934
4,1,1,497.654441048408
4,1,1,754.138201249963
4,1,1,600.896046380237
4,1,1,790.224986631241
4,1,1,428.844696549025
4,1,1,483.589366713137
4,1,0,574.293858311275
4,1,1,838.646434964369
4,1,1,630.75796903512
4,1,1,607.608305792662
4,1,1,643.723782933773
4,1,1,548.23770576251
4,1,1,780.755718570587
4,1,1,628.141616685128
4,1,1,437.319357612137
4,1,1,631.963621224997
4,1,1,736.300873502363
4,1,1,572.698258010726
4,1,1,662.642764415282
4,1,1,545.726826229271
4,1,1,770.700145077765
4,1,1,427.067663431466
4,1,1,375.782004628496
4,1,1,612.958787787823
4,1,1,1797.78461657263
4,1,1,589.227174402494
4,1,1,616.418035674061
4,1,1,1208.5906490618
4,1,1,598.24145576939
4,1,1,506.992980801689
4,1,1,405.100215719596
4,1,1,540.66932282655
4,1,1,442.192692648156
4,1,1,809.148801335009
4,1,1,534.113394711551
4,1,1,475.479591341795
4,1,1,588.763855597897
4,1,1,554.594273162492
4,1,1,387.014911340405
4,1,1,595.270272184533
4,1,1,523.397096631556
4,1,1,709.322781843405
4,1,1,544.383742378461
4,1,1,749.358639596698
4,1,1,509.677259105086
4,1,1,536.666303555416
4,1,1,639.144859907673
4,1,1,787.720127727108
4,1,1,490.33169801263
4,1,1,594.550668725876
4,1,1,752.521039538383
4,1,1,444.133538919524
4,1,1,462.607172358037
4,1,0,559.521825423493
4,1,1,574.17323272537
4,1,1,621.292925410361
4,1,1,520.179167810821
4,1,1,596.613084147358
4,1,1,595.713342813548
4,1,1,393.928435256284
4,1,1,578.664186705098
4,1,1,614.818378326277
4,1,1,378.530259378154
4,1,1,495.376488621667
4,1,0,565.739345972355
4,1,1,737.152063298827
4,1,1,478.196406580242
4,1,1,612.482999606105
4,1,1,496.500637814534
4,1,1,521.933712347203
4,1,1,681.37916901851
4,1,1,394.935590949086
4,1,1,760.292202538733
4,1,1,737.890837876515
4,1,1,907.54306850399
4,1,0,505.395361463619
4,1,0,578.766587926855
4,1,1,1015.1989852259
4,1,1,422.24779848525
4,1,1,673.615198580601
4,1,1,754.645708920732
4,1,1,530.498161942985
4,1,1,624.942869658281
4,1,1,418.847718201962
4,1,1,708.900702863534
4,1,1,672.158155667217
4,1,1,636.270755137292
4,1,1,776.359715480811
4,1,1,505.240546340885
4,1,0,658.100766314273
4,1,1,517.739303127509
4,1,1,566.991067254071
4,1,1,427.746711823271
4,1,0,748.140847009944
4,1,1,671.311088635039
4,1,1,586.350637569218
4,1,1,648.505783986537
4,1,1,452.39703936768
4,1,1,584.585405771754
4,1,1,727.875199198233
4,1,1,551.872221320824
4,1,1,409.326951856717
4,1,1,429.914008206314
4,1,1,803.105918883707
4,1,1,834.140406100897
4,1,1,391.934429396147
4,1,1,413.836995777233
4,1,1,617.329401825315
4,1,1,555.849911938554
4,2,1,765.596255716116
4,2,1,686.547907276604
4,2,1,491.912934802914
4,2,1,797.871430687932
4,2,1,556.276784740446
4,2,0,714.671383821655
4,2,1,725.333837819794
4,2,1,715.197687483955
4,2,1,862.17261538361
4,2,1,518.061169263243
4,2,1,710.72085305117
4,2,1,609.470245458405
4,2,1,552.904971984755
4,2,1,786.34035279587
4,2,1,553.048542269669
4,2,1,525.247007722013
4,2,1,696.312451271593
4,2,1,716.548473823142
4,2,1,638.278093487135
4,2,1,1161.01945165213
4,2,1,669.03520591134
4,2,1,1024.25469209998
4,2,1,775.547238331191
4,2,1,974.271845962152
4,2,1,847.902491178664
4,2,1,600.264284970534
4,2,1,559.099819963755
4,2,1,558.604166774939
4,2,1,454.934936555538
4,2,1,772.613627935746
4,2,1,686.723434492935
4,2,1,462.198659811474
4,2,1,626.162836798688
4,2,1,856.647396923007
4,2,1,589.666857616856
4,2,1,629.359376702826
4,2,1,561.068025213605
4,2,1,765.021284855315
4,2,0,582.098482413575
4,2,1,812.752295219441
4,2,1,711.024731218361
4,2,0,617.570900713995
4,2,1,999.346983697588
4,2,1,741.299451048717
4,2,1,588.810076261749
4,2,0,638.60963099004
4,2,0,659.176311609052
4,2,1,778.587900011243
4,2,1,748.914524032822
4,2,1,704.865744097414
4,2,1,601.863516135307
4,2,1,674.847055622069
4,2,1,635.912808983544
4,2,1,776.11781733616
4,2,1,935.623919174791
4,2,1,734.785287180064
4,2,1,545.881786916185
4,2,1,514.671850005086
4,2,1,822.516250057923
4,2,1,728.843343833312
4,2,1,911.797771456823
4,2,1,802.438108379827
4,2,1,515.373266300269
4,2,1,447.848031764612
4,2,1,681.119563243361
4,2,0,671.433698592911
4,2,1,643.664371974683
4,2,1,475.045364709266
4,2,1,698.189175552976
4,2,1,692.706183092533
4,2,1,877.835197200147
4,2,1,691.496622297654
4,2,1,854.246465436972
4,2,1,1128.03141470205
4,2,1,564.717588177477
4,2,1,858.007372781631
4,2,1,746.248142318479
4,2,1,1057.18478435828
4,2,1,738.084731779794
4,2,1,898.225139115096
4,2,1,582.874287902048
4,2,1,701.795436778395
4,2,1,737.936518726347
4,2,1,753.134651106945
4,2,1,457.03390880087
4,2,1,667.677811159655
4,2,0,1290.0145966122
4,2,1,704.987089418677
4,2,1,747.096011417265
4,2,1,571.49931108979
4,2,1,771.202578476682
4,2,1,787.302631327483
4,2,0,960.07991465628
4,2,1,881.832667863006
4,2,1,483.21695598932
4,2,1,685.549335027318
4,2,1,889.699538930169
4,2,1,576.57934231982
4,2,1,638.13630183979
4,2,1,801.91391323766
4,2,1,509.58650978847
4,2,1,620.295167610432
4,2,1,520.853906738557
4,2,1,725.633631302507
4,2,1,558.919382838949
4,2,1,464.371629257934
4,2,0,758.881135017199
4,2,1,722.741426078735
4,2,1,551.072275244238
4,2,1,511.198193589884
4,2,1,599.359558882646
4,2,1,805.362281121671
4,2,1,800.306572385658
4,2,1,941.039659317238
4,2,1,495.605236092316
4,2,1,780.323277705234
4,2,1,1028.38855243309
4,2,1,703.765323608194
4,2,1,745.441028728099
4,2,1,505.497360586337
4,2,1,1150.99266197204
4,2,1,848.033128472896
4,2,1,527.698234245171
4,2,1,628.726110579129
4,2,0,668.172445117769
4,2,1,638.481908468458
4,2,1,794.262609150063
4,2,1,530.494179364707
4,2,1,588.227505575643
4,2,1,519.190561341979
4,2,1,616.319012312417
4,2,1,656.714014897707
4,2,1,580.388029903829
4,2,1,999.803954916273
4,2,1,580.28431736213
4,2,1,656.935430189515
4,2,1,652.297465196299
4,2,1,861.071154731158
4,2,1,830.252688755788
4,2,1,750.419036575598
4,2,1,734.082733977645
4,2,1,896.167880237504
4,2,1,477.204871167896
4,2,1,705.932387312376
4,2,1,647.680488387212
4,2,1,629.254247981086
4,2,1,732.228839824367
4,2,1,576.446925017929
4,2,1,1021.1822481286
4,2,1,620.522138156359
4,2,1,635.145030514864
4,2,1,605.974354882233
4,2,1,628.92430159909
4,2,1,481.508602972738
4,2,1,807.161408732108
4,2,1,840.219285810578
4,2,1,979.298903965612
4,2,1,588.130621710405
4,2,1,473.066426884836
4,2,1,614.372051092678
4,2,1,827.693297750609
4,2,1,789.701486594838
4,2,1,675.123117540355
4,2,1,728.747075569428
4,2,1,605.659800596862
4,2,0,831.236955385483
4,2,1,758.513837589991
4,2,1,688.335525997928
4,2,1,790.947517762603
4,2,1,648.520914148637
4,2,0,1153.48506783226
4,2,1,489.256698870985
4,2,1,726.608601463418
4,2,1,704.528858784846
4,2,1,997.873249043806
4,2,1,622.379641194302
4,2,1,695.377038665229
4,2,1,598.584720712127
4,2,1,538.357774286171
4,2,1,612.190373954005
4,2,1,914.406058688597
4,2,1,446.45992716006
4,2,1,581.801120306661
4,2,1,553.435093748344
4,2,1,697.781949710139
4,2,1,821.602815873877
4,2,1,774.835802535979
4,2,1,512.84523369942
4,2,1,761.870849786281
4,2,1,569.778272446669
4,2,1,724.480716891732
4,2,1,623.513050827864
4,2,1,572.548716550781
4,2,1,813.177377997251
4,2,1,456.885198119493
4,2,1,778.759827820629
4,2,1,533.334402312366
4,2,1,624.788578404986
4,2,1,566.737975871662
4,2,1,522.389661124169
4,2,1,975.547394744668
4,2,1,627.192081260111
4,2,1,686.397511319367
4,2,1,684.432489528643
4,2,1,474.891009135389
4,2,1,529.243114517674
4,2,1,626.118949873106
4,2,1,1336.30964284986
4,2,1,642.814809608847
4,2,1,570.143574478471
4,2,1,704.964918114776
4,2,1,808.39879814909
4,2,1,553.12135730675
4,2,0,889.644602290305
4,2,0,1089.86527087313
4,2,1,1240.97009686096
4,2,1,803.188486440632
4,2,1,1281.06925114514
4,2,1,598.302419100017
4,2,1,613.112784591165
4,2,1,782.193154573483
4,2,0,584.43345816644
4,2,1,993.496551447232
4,2,1,845.870177986516
4,2,1,673.614939040863
4,2,1,712.360362078652
4,2,1,522.705602131785
4,2,1,624.027000443299
4,2,1,567.436264456353
4,2,1,706.737708091254
4,2,1,724.835340228547
4,2,1,614.929676452832
4,2,1,664.260043386989
4,2,1,1051.05640958451
4,2,1,626.070851550198
4,2,1,551.454316279489
4,2,1,581.545804301351
4,2,1,611.165645425527
4,2,1,619.830011560945
4,2,1,665.770391166762
4,2,1,654.908286594313
4,2,1,875.461673862618
4,2,1,532.470606563091
4,2,1,463.482701488558
4,2,1,912.954679645233
4,2,1,545.339031893067
4,2,1,680.653444826651
4,2,1,784.959761182036
4,2,0,827.613924936328
4,2,1,713.471593102627
4,2,1,684.445417036483
4,2,1,900.788578339337
4,2,1,532.682205941817
4,2,1,752.347364544078
4,2,1,703.515923035367
4,2,1,858.262420675638
4,2,1,611.408917596236
4,2,1,437.800006492133
4,2,1,744.156003775673
4,2,1,815.127464066392
4,2,1,722.90684833806
4,2,1,610.768504486448
4,2,1,774.514040634756
4,2,1,675.373528351735
4,2,1,598.697941018343
4,2,1,801.629535095177
4,2,1,808.68621380139
4,2,1,533.052187380188
4,2,1,754.890463311616
4,2,1,522.467875632424
4,2,1,549.042261689907
4,2,0,715.977378422399
4,2,1,808.356820024056
4,2,1,494.222435038369
4,2,1,601.842149920022
4,2,1,3841.49504066119
4,2,1,581.638997886225
4,2,1,840.5966313368
4,2,1,790.725217908999
4,2,1,727.25952981595
4,2,1,613.14121701656
4,2,1,607.949467257503
4,2,1,995.645181694169
4,2,1,659.553742635627
4,2,1,658.797419421455
4,2,1,810.583448074696
4,2,1,799.824588390248
4,2,1,916.328876950448
4,2,1,915.173913077996
4,2,1,745.55773284784
4,2,1,825.335928944609
4,2,1,847.085036514496
4,2,1,629.098908450519
4,2,1,592.159816592188
4,2,1,619.453303923914
4,2,1,1253.73778623568
4,2,1,534.156377338861
4,2,1,851.779297174028
4,2,1,767.49306912909
4,2,1,604.485112743834
4,2,1,586.817084630669
4,2,1,664.439393492001
4,2,0,714.023130117566
4,2,1,847.850460532781
4,2,1,1076.67097389644
4,2,1,862.752002874594
4,2,1,723.343845799492
4,2,1,642.139968963093
4,2,1,498.059696017326
4,2,1,604.486380768052
4,2,1,685.591929703403
4,2,1,596.93878965534
4,2,1,894.252054527936
4,2,1,718.951478980549
4,2,1,807.839200866556
4,2,1,726.525250682364
4,2,1,796.853923817267
4,2,1,1004.8524298062
4,2,0,663.21599193064
4,2,1,692.028165596989
4,2,0,691.829650243861
4,2,1,601.647271416677
4,2,1,537.262587987149
4,2,1,643.151243595412
4,2,1,603.24975873369
4,2,1,726.46986173881
4,2,1,869.181132055688
4,2,1,699.323938051032
4,2,1,609.245490202322
4,2,1,887.035152856342
4,2,1,651.383271430195
4,2,1,705.503694453453
4,2,0,1295.9318504555
4,2,1,793.909223878928
4,2,1,893.588798482682
4,2,0,1798.12708037607
4,2,1,786.188813119614
4,2,1,871.450137544629
4,2,0,678.656456834541
4,2,1,911.934912765075
4,2,1,559.023717228936
4,2,1,969.661103423224
4,2,1,631.844667241942
4,2,1,676.386401205985
4,2,0,1134.51641227849
4,2,1,538.490259467573
4,2,1,736.510806742635
4,2,1,483.459103822872
4,2,1,581.527570175954
4,2,1,661.588621704218
4,2,1,523.744983135668
4,2,1,793.475464330387
4,2,1,960.322842093014
4,2,1,591.489116319808
4,2,0,630.788818946254
4,2,1,1225.10855734156
4,2,1,737.378077684409
4,2,1,799.596231533586
4,2,1,804.718782816135
4,2,1,608.760696952314
4,2,1,715.520036852971
4,2,1,766.678588462545
4,2,1,562.452026802453
4,2,0,689.431952663141
4,2,1,1181.40561696207
4,2,1,425.701787402157
4,2,1,656.717084380201
4,2,1,741.656344006755
4,2,1,653.45215377688
4,2,1,919.364114590804
4,2,1,580.476341570184
4,2,1,703.469050242987
4,2,1,742.470657510924
4,2,1,577.672978457293
4,2,1,775.632065402461
4,2,1,660.213997620023
4,2,1,709.391356755376
4,2,1,671.619292535393
4,2,1,845.849703537265
4,2,1,900.216057976245
4,2,1,988.832330787008
4,2,1,794.118564919807
4,2,1,982.324977082161
4,2,1,532.602221460237
4,2,1,1031.55465328694
4,2,1,512.785503566305
4,2,1,831.413001145793
4,2,1,791.217823886495
4,2,0,914.172839521177
